Unnamed: 0,Points,playerID,yearID_x,stint_x,teamID_x,lgID_x,G,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,yearID_y,stint_y,G_F,GS_F,InnOuts,PO,A,E,DP,PB,WP,SB_F,CS_F,ZR,W,L,GS_x,CG,SHO,SV,IPouts,ER,BAOpp,ERA,WP_x,BK,BFP,GF,WP_y,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,yearID,teamID_y,lgID_y,G_all,GS_y,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
2310,-2.0,garibda01,2000,1,CHN,NL,30,15.0,1,2,2.0,0.0,0.0,0,1.0,0.0,0.0,0,6.0,0.0,0.0,4.0,0.0,0.0,2000,1,30,8.0,224.0,8,19,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1973.0,2.0,14.0,Mexico,Baja California,Maneadero,,,,,,,Daniel,Garibay,Daniel,154.0,68.0,L,L,2000-04-09,2000-09-16,garid001,garibda01,2000,CHN,NL,30,8.0,28,30.0,30,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
2311,-2.0,arroybr01,2000,1,PIT,NL,21,21.0,2,3,1.0,2.0,0.0,0,0.0,0.0,0.0,0,10.0,0.0,0.0,2.0,0.0,0.0,2000,1,20,12.0,215.0,3,5,1.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1977.0,2.0,24.0,USA,FL,Key West,,,,,,,Bronson,Arroyo,Bronson Anthony,185.0,75.0,R,R,2000-06-12,2017-06-18,arrob001,arroybr01,2000,PIT,NL,21,12.0,21,20.0,20,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0
2312,-2.0,maddumi01,2000,1,HOU,NL,21,2.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,2000,1,21,0.0,82.0,1,6,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1961.0,8.0,27.0,USA,OH,Dayton,,,,,,,Mike,Maddux,Michael Ausley,180.0,74.0,L,R,1986-06-03,2000-07-04,maddm002,maddumi01,2000,HOU,NL,21,0.0,21,21.0,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2313,-2.0,levraal01,2000,1,MIL,NL,5,3.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,2000,1,5,1.0,36.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1977.0,8.0,15.0,USA,MA,Fall River,,,,,,,Allen,Levrault,Allen Harry,240.0,75.0,R,R,2000-06-13,2003-06-27,levra001,levraal01,2000,MIL,NL,5,1.0,5,5.0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2314,-2.0,mendoca01,2000,1,COL,NL,13,10.0,0,1,1.0,0.0,0.0,0,0.0,0.0,1.0,1,4.0,0.0,0.0,0.0,0.0,0.0,2000,1,3,0.0,18.0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1974.0,11.0,4.0,Venezuela,Bolivar,Ciudad Bolivar,,,,,,,Carlos,Mendoza,Carlos Ramon,160.0,71.0,L,L,1997-09-03,2000-09-30,mendc001,mendoca01,2000,COL,NL,13,0.0,13,3.0,0,0,0,0,0,0,3,0,0,3,0.0,9.0,1.0
2315,-2.0,johnsra05,2000,1,ARI,NL,35,83.0,4,13,11.0,2.0,0.0,0,8.0,0.0,0.0,3,35.0,0.0,1.0,5.0,0.0,1.0,2000,1,35,35.0,746.0,5,22,3.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1963.0,9.0,10.0,USA,CA,Walnut Creek,,,,,,,Randy,Johnson,Randall David,225.0,82.0,R,L,1988-09-15,2009-10-04,johnr005,johnsra05,2000,ARI,NL,35,35.0,34,35.0,35,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2316,-2.0,berryse01,2000,2,BOS,AL,1,4.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,4000,3,10,7.0,193.0,3,4,0.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1966.0,3.0,22.0,USA,CA,Santa Monica,,,,,,,Sean,Berry,Sean Robert,200.0,71.0,R,R,1990-09-17,2000-07-24,berrs001,berryse01,2000,BOS,AL,1,1.0,1,1.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
2317,-2.0,rodrife01,2000,1,SFN,NL,76,4.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,2000,1,76,0.0,245.0,0,3,1.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1972.0,9.0,9.0,D.R.,Monte Cristi,Monte Cristi,,,,,,,Felix,Rodriguez,Felix Antonio,170.0,73.0,R,R,1995-05-13,2006-09-30,rodrf002,rodrife01,2000,SFN,NL,76,0.0,72,76.0,76,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2318,-2.0,leskacu01,2000,1,MIL,NL,73,2.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,2000,1,73,0.0,232.0,12,11,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1968.0,4.0,2.0,USA,PA,Homestead,,,,,,,Curt,Leskanic,Curtis John,180.0,72.0,R,R,1993-06-27,2004-10-02,leskc001,leskacu01,2000,MIL,NL,73,0.0,69,73.0,73,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2319,-2.0,menecfr01,2000,1,OAK,AL,1,,4,6,,,,1,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,8000,4,61,36.0,1073.0,90,139,6.0,31,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.75,36.0,0.0,0.0,8.0,1.0,0.0,1971.0,1.0,7.0,USA,NY,Staten Island,,,,,,,Frank,Menechino,Frank,175.0,69.0,R,R,1999-09-06,2005-10-02,menef001,menecfr01,2000,OAK,AL,66,36.0,66,59.0,1,0,0,51,4,5,0,0,0,0,4.0,4.0,12.0
2320,-2.0,wilsova01,2000,1,NYN,NL,4,4.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,2000,1,3,0.0,36.0,14,0,0.0,0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,1973.0,3.0,17.0,USA,AZ,Mesa,,,,,,,Vance,Wilson,Vance Allen,190.0,71.0,R,R,1999-04-24,2006-09-28,wilsv001,wilsova01,2000,NYN,NL,4,0.0,4,3.0,0,3,0,0,0,0,0,0,0,0,0.0,1.0,0.0
2321,-2.0,hershor01,2000,1,LAN,NL,10,7.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,2000,1,10,6.0,74.0,1,6,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1958.0,9.0,16.0,USA,NY,Buffalo,,,,,,,Orel,Hershiser,Orel Leonard,190.0,75.0,R,R,1983-09-01,2000-06-26,herso001,hershor01,2000,LAN,NL,10,6.0,10,10.0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2322,-2.0,andrecl01,2000,1,TOR,AL,8,3.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,2000,1,8,2.0,62.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1978.0,5.0,15.0,USA,FL,Dunedin,,,,,,,Clayton,Andrews,Clayton John,175.0,72.0,R,L,2000-04-16,2000-06-13,andrc001,andrecl01,2000,TOR,AL,8,2.0,2,8.0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2323,-2.0,batismi01,2000,2,KCA,AL,14,3.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,4000,3,18,9.0,196.0,4,4,1.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1971.0,2.0,19.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Miguel,Batista,Miguel Jerez,210.0,73.0,R,R,1992-04-11,2012-09-11,batim001,batismi01,2000,KCA,AL,14,9.0,2,14.0,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2324,-2.0,batismi01,2000,2,KCA,AL,14,3.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,4000,3,18,9.0,196.0,4,4,1.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1971.0,2.0,19.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Miguel,Batista,Miguel Jerez,210.0,73.0,R,R,1992-04-11,2012-09-11,batim001,batismi01,2000,MON,NL,4,0.0,4,4.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2325,-2.0,lopezro01,2000,1,SDN,NL,6,9.0,1,1,1.0,0.0,0.0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,2000,1,6,6.0,74.0,4,3,0.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1975.0,12.0,14.0,Mexico,Estado de Mexico,Tlalnepantla,,,,,,,Rodrigo,Lopez,Rodrigo,185.0,73.0,R,R,2000-04-29,2012-04-22,loper001,lopezro02,2000,SDN,NL,6,6.0,5,6.0,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2326,-2.0,smithbr03,2000,1,PIT,NL,3,,5,6,,,,1,,,,2,3.0,0.0,0.0,1.0,1.0,1.0,2000,1,3,0.0,13.0,0,1,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.375,10.38,0.0,0.0,20.0,1.0,0.0,1972.0,7.0,19.0,USA,NC,Salisbury,,,,,,,Brian,Smith,Randall Brian,185.0,71.0,R,R,2000-09-11,2000-09-15,smitb003,smithbr03,2000,PIT,NL,3,0.0,3,3.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2327,-3.0,cornere01,2000,1,FLO,NL,23,37.0,1,5,3.0,2.0,0.0,0,1.0,0.0,0.0,0,12.0,0.0,0.0,4.0,0.0,1.0,2000,1,22,21.0,375.0,8,26,0.0,3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1970.0,6.0,2.0,USA,AL,Thomasville,,,,,,,Reid,Cornelius,Jonathan Reid,200.0,72.0,R,R,1995-04-29,2000-09-30,cornr001,cornere01,2000,FLO,NL,23,21.0,21,22.0,22,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
2328,-3.0,mabryjo01,2000,1,SEA,AL,1,,2,3,,,,0,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,12000,8,79,55.0,1376.0,94,22,5.0,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6,27.0,0.0,0.0,6.0,1.0,0.0,1970.0,10.0,17.0,USA,DE,Wilmington,,,,,,,John,Mabry,John Steven,195.0,76.0,L,R,1994-04-23,2007-05-17,mabrj001,mabryjo01,2000,SDN,NL,48,30.0,48,34.0,0,0,2,0,0,0,2,0,30,32,0.0,16.0,0.0
2329,-3.0,mabryjo01,2000,1,SEA,AL,1,,2,3,,,,0,,,,1,0.0,0.0,0.0,0.0,0.0,0.0,12000,8,79,55.0,1376.0,94,22,5.0,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6,27.0,0.0,0.0,6.0,1.0,0.0,1970.0,10.0,17.0,USA,DE,Wilmington,,,,,,,John,Mabry,John Steven,195.0,76.0,L,R,1994-04-23,2007-05-17,mabrj001,mabryjo01,2000,SEA,AL,48,26.0,47,39.0,1,0,3,0,22,0,7,0,12,19,5.0,9.0,5.0
2330,-3.0,mohlemi01,2000,2,CLE,AL,2,,1,1,,,,1,,,,0,2.0,0.0,0.0,0.0,0.0,0.0,4000,3,24,0.0,60.0,1,0,0.0,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.25,9.0,0.0,0.0,4.0,0.0,0.0,1968.0,7.0,26.0,USA,OH,Dayton,,,,,,,Mike,Mohler,Michael Ross,195.0,74.0,R,L,1993-04-07,2001-10-07,mohlm001,mohlemi01,2000,SLN,NL,22,0.0,22,22.0,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2331,-3.0,queveru01,2000,1,CHN,NL,21,30.0,1,4,4.0,0.0,0.0,0,1.0,0.0,0.0,0,10.0,0.0,0.0,1.0,0.0,1.0,2000,1,21,15.0,264.0,6,9,1.0,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1979.0,1.0,5.0,Venezuela,Carabobo,Valencia,2016.0,6.0,7.0,Venezuela,Vargas,La Guaira,Ruben,Quevedo,Ruben Eduardo,190.0,73.0,R,R,2000-04-14,2003-09-28,quevr001,queveru01,2000,CHN,NL,21,15.0,21,21.0,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2332,-3.0,wilkima01,2000,1,PIT,NL,52,6.0,0,1,1.0,0.0,0.0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,2000,1,52,0.0,181.0,2,9,0.0,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1970.0,10.0,21.0,USA,OH,Mansfield,,,,,,,Marc,Wilkins,Marc Allen,205.0,71.0,R,R,1996-05-11,2001-08-29,wilkm001,wilkima01,2000,PIT,NL,52,0.0,50,52.0,52,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2333,-3.0,villabr01,2000,1,DET,AL,3,,5,4,,,,0,,,,4,1.0,0.0,0.0,0.0,0.0,1.0,2000,1,3,0.0,13.0,1,0,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.25,10.38,1.0,0.0,20.0,2.0,0.0,1975.0,12.0,17.0,USA,HI,Hilo,,,,,,,Brandon,Villafuerte,Brandon Paul,195.0,71.0,R,R,2000-05-23,2004-07-21,villb001,villabr01,2000,DET,AL,3,0.0,0,3.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2334,-3.0,downssc01,2000,1,CHN,NL,18,26.0,2,2,2.0,0.0,0.0,0,1.0,0.0,0.0,2,10.0,0.0,0.0,4.0,0.0,0.0,4000,3,19,19.0,291.0,3,11,0.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1976.0,3.0,17.0,USA,KY,Louisville,,,,,,,Scott,Downs,Scott Jeremy,215.0,74.0,L,L,2000-04-09,2014-09-23,downs001,downssc01,2000,CHN,NL,18,18.0,17,18.0,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2335,-3.0,irabuhi01,2000,1,MON,NL,11,16.0,1,2,2.0,0.0,0.0,0,1.0,0.0,0.0,0,7.0,0.0,0.0,2.0,0.0,1.0,2000,1,11,11.0,164.0,2,6,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1969.0,5.0,5.0,Japan,Hyogo,Hirara,2011.0,7.0,27.0,USA,CA,Rancho Palos Verdes,Hideki,Irabu,Hideki,240.0,76.0,R,R,1997-07-10,2002-07-12,irabh001,irabuhi01,2000,MON,NL,11,11.0,11,11.0,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2336,-3.0,hackmlu01,2000,1,SLN,NL,1,,3,4,,,,0,,,,4,0.0,1.0,1.0,2.0,0.0,0.0,2000,1,1,0.0,8.0,0,1,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.4,10.13,0.0,0.0,17.0,0.0,0.0,1974.0,10.0,10.0,USA,MS,Columbus,,,,,,,Luther,Hackman,Luther Gean,195.0,76.0,R,R,1999-09-01,2003-09-27,hackl001,hackmlu01,2000,SLN,NL,1,0.0,1,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2337,-3.0,mohlemi01,2000,2,CLE,AL,2,,1,1,,,,1,,,,0,2.0,0.0,0.0,0.0,0.0,0.0,4000,3,24,0.0,60.0,1,0,0.0,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.25,9.0,0.0,0.0,4.0,0.0,0.0,1968.0,7.0,26.0,USA,OH,Dayton,,,,,,,Mike,Mohler,Michael Ross,195.0,74.0,R,L,1993-04-07,2001-10-07,mohlm001,mohlemi01,2000,CLE,AL,2,0.0,0,2.0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2338,-3.0,escobke01,2000,1,TOR,AL,43,7.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,2000,1,43,24.0,540.0,11,15,1.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1976.0,4.0,11.0,Venezuela,Vargas,La Guaira,,,,,,,Kelvim,Escobar,Kelvim Jose,205.0,73.0,R,R,1997-06-29,2009-06-06,escok001,escobke01,2000,TOR,AL,43,24.0,2,43.0,43,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2339,-3.0,fernaos01,2000,1,CIN,NL,15,22.0,0,2,2.0,0.0,0.0,0,1.0,0.0,0.0,2,10.0,0.0,0.0,5.0,0.0,0.0,2000,1,15,14.0,239.0,6,10,2.0,3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1966.0,11.0,4.0,Cuba,Holguin,Holguin,,,,,,,Osvaldo,Fernandez,Osvaldo,190.0,74.0,R,R,1996-04-05,2001-08-08,ferno001,fernaos01,2000,CIN,NL,15,14.0,15,15.0,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2340,-3.0,downssc01,2000,1,CHN,NL,18,26.0,2,2,2.0,0.0,0.0,0,1.0,0.0,0.0,2,10.0,0.0,0.0,4.0,0.0,0.0,4000,3,19,19.0,291.0,3,11,0.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1976.0,3.0,17.0,USA,KY,Louisville,,,,,,,Scott,Downs,Scott Jeremy,215.0,74.0,L,L,2000-04-09,2014-09-23,downs001,downssc01,2000,MON,NL,1,1.0,1,1.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2341,-3.0,coggida01,2000,1,PHI,NL,5,7.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,1.0,0.0,0.0,2000,1,5,5.0,81.0,0,4,1.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1976.0,10.0,30.0,USA,CA,Covina,,,,,,,Dave,Coggin,David Raymond,195.0,76.0,R,R,2000-06-23,2002-08-28,coggd001,coggida01,2000,PHI,NL,5,5.0,4,5.0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2342,-3.0,colonba01,2000,1,CLE,AL,30,5.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,2000,1,30,30.0,564.0,17,18,2.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1973.0,5.0,24.0,D.R.,Puerto Plata,Altamira,,,,,,,Bartolo,Colon,Bartolo,285.0,71.0,R,R,1997-04-04,2018-09-22,colob001,colonba01,2000,CLE,AL,30,30.0,2,30.0,30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2343,-3.0,chenbr01,2000,1,ATL,NL,22,5.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,2.0,0.0,0.0,4000,3,37,15.0,402.0,1,14,0.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1977.0,6.0,19.0,Panama,Panama,Panama,,,,,,,Bruce,Chen,Bruce Kastulo,215.0,74.0,L,L,1998-09-07,2015-05-15,chenb001,chenbr01,2000,ATL,NL,22,0.0,21,22.0,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2344,-3.0,meloju01,2000,1,SFN,NL,11,13.0,0,1,1.0,0.0,0.0,0,1.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,2000,1,6,1.0,69.0,3,4,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1976.0,11.0,11.0,D.R.,Peravia,Bani,,,,,,,Juan,Melo,Juan Esteban,206.0,75.0,B,R,2000-09-02,2000-10-01,meloj001,meloju01,2000,SFN,NL,11,1.0,11,6.0,0,0,0,6,0,0,0,0,0,0,0.0,4.0,2.0
2345,-3.0,perrych01,2000,1,CLE,AL,13,14.0,1,1,1.0,0.0,0.0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,1.0,4000,2,8,1.0,66.0,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1972.0,9.0,13.0,USA,FL,Live Oak,,,,,,,Chan,Perry,Chan Everett,200.0,74.0,R,R,2000-08-05,2002-08-11,perrc001,perrych01,2000,CLE,AL,13,2.0,13,8.0,0,0,1,0,0,0,1,0,6,7,4.0,5.0,2.0
2346,-3.0,sprinde01,2000,1,NYN,NL,2,4.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,2000,1,2,2.0,34.0,1,2,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1965.0,2.0,12.0,USA,CA,Fresno,,,,,,,Dennis,Springer,Dennis LeRoy,185.0,70.0,R,R,1995-09-13,2002-05-26,sprid001,sprinde01,2000,NYN,NL,2,2.0,2,2.0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2347,-3.0,madurca01,2000,1,BAL,AL,15,,25,29,,,,8,,,,16,18.0,1.0,2.0,1.0,2.0,4.0,2000,1,15,2.0,70.0,1,2,0.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,70.0,25.0,0.315,9.64,1.0,0.0,113.0,6.0,0.0,1974.0,9.0,5.0,Aruba,,Santa Cruz,,,,,,,Calvin,Maduro,Calvin Gregory,175.0,72.0,R,R,1996-09-08,2002-06-04,maduc001,madurca01,2000,BAL,AL,15,2.0,0,15.0,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2348,-3.0,allendu01,2000,1,SDN,NL,9,12.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,5.0,0.0,0.0,0.0,0.0,1.0,10000,8,22,5.0,198.0,49,1,0.0,5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1972.0,8.0,9.0,USA,OK,Oklahoma City,,,,,,,Dusty,Allen,Dustin R.,215.0,76.0,R,R,2000-07-01,2000-10-01,alled001,allendu01,2000,SDN,NL,9,3.0,9,3.0,0,0,1,0,0,0,2,0,0,2,1.0,6.0,0.0
2349,-3.0,cordofr01,2000,1,PIT,NL,18,35.0,0,4,4.0,0.0,0.0,0,3.0,0.0,0.0,2,15.0,0.0,0.0,0.0,0.0,1.0,2000,1,18,17.0,285.0,6,20,3.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1972.0,4.0,26.0,Mexico,Veracruz,Cerro Azul,,,,,,,Francisco,Cordova,Francisco,190.0,70.0,R,R,1996-04-02,2000-08-08,cordf001,cordofr01,2000,PIT,NL,18,17.0,17,18.0,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2350,-3.0,chenbr01,2000,1,ATL,NL,22,5.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,2.0,0.0,0.0,4000,3,37,15.0,402.0,1,14,0.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1977.0,6.0,19.0,Panama,Panama,Panama,,,,,,,Bruce,Chen,Bruce Kastulo,215.0,74.0,L,L,1998-09-07,2015-05-15,chenb001,chenbr01,2000,PHI,NL,15,15.0,14,15.0,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2351,-3.0,valdema02,2000,1,OAK,AL,5,12.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,2000,1,4,3.0,84.0,26,2,0.0,2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1974.0,11.0,19.0,Mexico,Sonora,Ciudad Obregon,,,,,,,Mario,Valdez,Mario A.,215.0,73.0,L,L,1997-06-15,2001-06-22,valdm002,valdema02,2000,OAK,AL,5,3.0,5,4.0,0,0,4,0,0,0,0,0,0,0,0.0,1.0,0.0
2352,-3.0,allendu01,2000,1,SDN,NL,9,12.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,5.0,0.0,0.0,0.0,0.0,1.0,10000,8,22,5.0,198.0,49,1,0.0,5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1972.0,8.0,9.0,USA,OK,Oklahoma City,,,,,,,Dusty,Allen,Dustin R.,215.0,76.0,R,R,2000-07-01,2000-10-01,alled001,allendu01,2000,DET,AL,18,3.0,18,17.0,0,0,17,0,1,0,1,0,1,1,0.0,1.0,1.0
2353,-4.0,benesan01,2000,1,SLN,NL,30,50.0,1,4,3.0,0.0,0.0,1,1.0,0.0,0.0,4,19.0,0.0,0.0,6.0,0.0,3.0,2000,1,30,27.0,498.0,4,17,0.0,1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1967.0,8.0,20.0,USA,IN,Evansville,,,,,,,Andy,Benes,Andrew Charles,235.0,78.0,R,R,1989-08-11,2002-09-29,benea001,benesan01,2000,SLN,NL,30,27.0,28,30.0,30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2354,-4.0,serafda01,2000,2,PIT,NL,11,24.0,1,2,2.0,0.0,0.0,0,2.0,0.0,0.0,0,9.0,0.0,0.0,3.0,0.0,1.0,4000,3,14,11.0,196.0,2,6,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1974.0,1.0,25.0,USA,CA,San Francisco,,,,,,,Dan,Serafini,Daniel Joseph,190.0,73.0,B,L,1996-06-25,2007-09-13,serad001,serafda01,2000,PIT,NL,11,11.0,11,11.0,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2355,-4.0,dranske01,2000,1,TEX,AL,16,26.0,2,3,1.0,2.0,0.0,0,2.0,0.0,0.0,1,14.0,0.0,0.0,0.0,0.0,0.0,4000,2,16,6.0,202.0,13,29,0.0,8,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1975.0,4.0,16.0,USA,IL,Joliet,,,,,,,Kelly,Dransfeldt,Kelly Daniel,195.0,74.0,R,R,1999-05-01,2004-06-19,drank001,dranske01,2000,TEX,AL,16,6.0,16,15.0,0,0,0,2,0,14,0,0,0,0,0.0,2.0,2.0
